No,Sample,exp_start,exp_start_value,exp_end_1,exp_end_value_1,exp_end_2,exp_end_value_2,exp_end_3,exp_end_value_3,exponential_coef_simple,mean_4points_afterK,mean_9points_afterK,exponential_Y0,exponential_r,position_K,K,mean_window_K,decrease_start,decrease_end,decrease_rate_linear,decrease_rate,steady_start,steady_end,steady_rate,mean_steady,mean_steady_sd,rise_start,rise_end,rise_rate,log_start_position,log_end_position,log_theoretical_K,log_b,log_theoretical_r
323,1215K2,30.1,0.029166667,480.1,0.609555556,510.1,0.600222222,540.1,0.596111111,0.009745256,0.598033333,0.582111111,0.154670562,0.003190438,16,0.6105,0.602407408,570.1,7350.1,-3.97E-05,-4.25E-05,7380.1,12900.1,-2.06E-05,0.376987838,0.017978133,0,0,0,2,17,0.575507697,3.196226784,-0.018149875
324,1215K2,30.1,0.055166667,480.1,0.635555556,510.1,0.629222222,540.1,0.625111111,0.007835888,0.625233333,0.609311111,0.173633826,0.003008179,17,0.635555556,0.633425926,600.1,6150.1,-4.39E-05,-4.34E-05,6180.1,12900.1,-2.57E-05,0.404304321,0.026081851,0,0,0,2,17,0.607566395,2.678855738,-0.015588748
325,1216K2,30.1,0.086166667,300.1,0.728333333,330.1,0.7275,360.1,0.724277778,0.011405174,0.727911111,0.726222222,0.142072042,0.00599167,14,0.730277778,0.727907408,510.1,10290.1,-7.13E-05,-6.69E-05,10320.1,13260.1,-1.72E-05,0.358199214,0.010034268,0,0,0,2,11,0.776951379,3.388830786,-0.022437882
326,1216K2,30.1,0.076166667,300.1,0.732333333,330.1,0.7285,360.1,0.724277778,0.012093588,0.727911111,0.726822222,0.135436154,0.006171165,10,0.736555556,0.71862963,480.1,10260.1,-7.41E-05,-7.01E-05,10290.1,13260.1,-1.72E-05,0.346181944,0.010254765,0,0,0,2,11,0.773234172,3.568096445,-0.02342483
327,1216K2,30.1,0.038166667,420.1,0.715166667,450.1,0.7135,480.1,0.710555556,0.010840755,0.710911111,0.704205556,0.212669538,0.003386197,11,0.720333333,0.716462963,480.1,10200.1,-7.22E-05,-6.90E-05,10230.1,13260.1,-1.79E-05,0.342386347,0.010559434,0,0,0,2,15,0.726585943,3.775570182,-0.024583223
328,1216K2,30.1,0.039166667,300.1,0.731333333,330.1,0.7355,360.1,0.728277778,0.015640114,0.731311111,0.726322222,0.125367774,0.006421827,12,0.7355,0.731703704,480.1,1410.1,-0.000112127,-8.19E-05,8640.1,13260.1,-2.94E-05,0.371546774,0.021356094,0,0,0,2,11,0.761081871,3.771163582,-0.024539021
329,1601K2,30.1,0.028166667,300.1,0.731333333,330.1,0.7285,360.1,0.728277778,0.017401735,0.726911111,0.706222222,0.107887929,0.006965782,53,0.745055556,0.741407408,450.1,780.1,-0.000188902,-0.000140348,10740.1,13260.1,-3.08E-05,0.47541634,0.013398182,0,0,0,2,11,0.762044291,4.532483802,-0.028039479
330,1601K2,30.1,0.032166667,330.1,0.6985,360.1,0.695277778,390.1,0.692277778,0.014802073,0.688944445,0.669988889,0.118189452,0.005936,12,0.6985,0.696703704,450.1,1200.1,-0.000209098,-0.000171855,0,0,0,0,0,0,0,0,2,12,0.720639084,4.21380665,-0.02522232
331,1601K2,30.1,0.034166667,300.1,0.739333333,330.1,0.7375,360.1,0.729277778,0.016428013,0.732911111,0.716122222,0.120421459,0.0066588,10,0.741555556,0.73362963,450.1,990.1,-0.000299123,-0.000229291,0,0,0,0,0,0,0,0,2,11,0.765164792,4.570965776,-0.029479417
332,1601K2,30.1,0.017166667,330.1,0.6915,360.1,0.686277778,390.1,0.684277778,0.017773491,0.686744445,0.680788889,0.108335007,0.006161017,12,0.6915,0.689703704,480.1,1230.1,-0.000130417,-0.000103427,10170.1,13260.1,-1.72E-05,0.342276709,0.010226503,0,0,0,2,12,0.710066358,4.368972172,-0.025573024
333,1601K2,30.1,0.034166667,300.1,0.725333333,330.1,0.7265,360.1,0.718277778,0.016325862,0.721711111,0.712322222,0.112266159,0.006802427,10,0.728555556,0.713296296,450.1,990.1,-0.000320994,-0.000245264,0,0,0,0,0,0,0,0,2,11,0.754976656,4.369347226,-0.027485896
334,1601K2,30.1,0.039166667,300.1,0.710333333,330.1,0.7075,360.1,0.708277778,0.015484437,0.707511111,0.704122222,0.105655127,0.006887859,11,0.710333333,0.70912963,480.1,10200.1,-6.03E-05,-5.62E-05,10230.1,13260.1,-1.82E-05,0.375231754,0.010929148,0,0,0,2,11,0.753658047,3.961371188,-0.024038557
335,1601K2,30.1,0.045166667,330.1,0.7365,360.1,0.734277778,390.1,0.734277778,0.013424517,0.733144445,0.726788889,0.14161367,0.00558485,11,0.740333333,0.73712963,480.1,11520.1,-6.26E-05,-5.87E-05,11550.1,13260.1,-1.78E-05,0.376222382,0.007771945,0,0,0,2,12,0.758981821,4.274238226,-0.027029039
336,1601K2,30.1,0.039166667,300.1,0.726333333,330.1,0.7245,360.1,0.725277778,0.015603457,0.724911111,0.721222222,0.112584262,0.006771929,10,0.728555556,0.70962963,480.1,10170.1,-6.11E-05,-5.51E-05,10200.1,13260.1,-1.51E-05,0.399858414,0.009673107,0,0,0,2,11,0.763430782,4.054091082,-0.025226169
